id_examinee;math;physics;chemistry;biology;history;geography;literature;civic_education;english;russian;french;chinese;german;japanese
22004280;8.80;5.75;5.50;6;;;8.75;;8.80;;;;;
22004281;6.80;;;;5.50;8;6.50;8.25;7.60;;;;;
22004284;7.40;;;;4;7;7.75;8.50;4.60;;;;;
22004286;8.60;8.75;7;6.50;;;6.75;;2.80;;;;;
22004293;4.80;;;;3;7.50;5;7;4.40;;;;;
22004295;8.20;;;;4.75;8.50;7.75;8;7;;;;;
22004296;7.40;;;;7.25;8.25;6.25;8.25;2.20;;;;;
22004315;6.80;3;4;5.25;;;6.50;;3.20;;;;;
22004318;3.60;;;;3.75;5.75;6.50;7.25;3.20;;;;;
22004339;4.80;;;;3.25;6.50;6.25;7.75;2.60;;;;;
22004341;8.40;7.50;8.25;6.75;;;6.25;;5.40;;;;;
22004357;6.60;;;;5.75;7;6.75;8.50;2.80;;;;;
22004374;8.60;4.75;8.50;8;;;8.25;;4.40;;;;;
22004379;3;;;;3.75;5.50;6.75;8;2.40;;;;;
22004386;6.20;;;;3.25;6.25;7.25;6.50;2.40;;;;;
22004387;7.60;;;;6.75;8.75;7.75;9.75;4.20;;;;;
22004389;7.80;;;;9.25;8.75;7.50;9.75;5;;;;;
22004401;8;8.75;7;6.50;;;6.75;;6.40;;;;;
22004415;9;;;;8.50;9;7;9.75;4.40;;;;;
22004423;9;4.50;7.75;8;;;5.50;;5.60;;;;;
22004434;6.40;3.50;4.75;4.75;;;6.25;;3;;;;;
22004445;5.20;;;;3.75;7.25;5;7.75;1.80;;;;;
22004456;8.60;5;8.75;8.50;;;6.50;;4.40;;;;;
22004463;6.80;;;;8.50;8.50;8;9.50;4.20;;;;;
22004476;4.80;;;;5;7.75;6.75;8.25;2.60;;;;;
22004512;8.80;8;7.25;4.25;;;6.25;;4.60;;;;;
22004513;8;7;7;4.75;;;6.25;;3;;;;;
22004518;8;7;7;4;;;5.50;;3;;;;;
22004519;5.40;;;;4.50;7;6.25;8.75;4.80;;;;;
22004525;4;;;;2.75;6.75;3.50;8;3.60;;;;;
22004532;3.40;;;;2.25;5;4.50;6.75;2.20;;;;;
22004561;6.80;;;;9.25;9.50;5.50;9.75;2.20;;;;;
22004564;8.40;8.25;8.25;4.50;;;6;;2.40;;;;;
22004566;8;8.25;6.50;3.25;;;6.25;;3.60;;;;;
22004600;5.80;;;;4.50;8.25;7;9.25;4.40;;;;;
22004618;5.40;;;;6.25;7.25;4.25;;;;;;;
22004625;7;;;;3.25;7;6;8.25;4.60;;;;;
22004652;5;;;;7;6.75;6.25;;;;;;;
22004662;4.40;;;;3.50;6;6.75;;;;;;;
22004675;3;;;;3.75;5.75;4.50;;;;;;;
22004712;8.80;;;;9;8;7.25;8.75;9;;;;;
22004727;2.40;;;;2.75;4.25;6.25;;;;;;;
22004738;7.20;3;4.75;5;;;7.75;;6.80;;;;;
22004740;8;7.50;6.50;4.50;;;4.50;;5;;;;;
22004790;2;;;;3.50;7;6.75;;;;;;;
22004823;5;;;;2;7;4.75;;;;;;;
22004824;7.60;;;;4;7;5.25;9.50;5.40;;;;;
22004841;5.40;;;;5.75;7.25;4.50;;;;;;;
22004857;8.20;7;6.75;2.75;;;7;;3;;;;;
22004871;6.20;;;;7.25;8.75;8.25;9.25;5.40;;;;;
22004878;5.60;;;;4.75;6.50;6.25;9.25;5.40;;;;;
22004882;5;;;;7;6.25;6;;;;;;;
22004894;7.40;;;;9;7.50;4.50;;;;;;;
22004913;6.20;;;;5.50;8.50;4;;;;;;;
22004921;7;;;;3.75;6.50;4.50;7.50;3.80;;;;;
22004943;7;;;;4.75;7.75;7;9;6.20;;;;;
22004954;3;;;;2.50;3.50;2.50;4.50;2.40;;;;;
22004957;4;;;;3.50;4.50;3;7.75;2.80;;;;;
22004967;4.20;;;;2.25;7;7;8.25;2.80;;;;;
22004970;6.80;;;;4;4.75;6.75;8;3;;;;;
22004980;4.60;;;;5.75;7.25;4.50;9.25;2;;;;;
22004982;4.20;;;;5;0;5;7;2.20;;;;;
22005028;6.40;;;;3.75;6.50;5.50;9;2.40;;;;;
22005030;6.20;;;;4.75;7;5;8.50;3;;;;;
22005037;5.20;;;;2.25;4.50;5;4.50;3.40;;;;;
22005044;5.60;;;;7.25;6.25;3.50;8;2.20;;;;;
22005049;4.80;;;;6.50;6.50;4.50;8.75;3.40;;;;;
22005055;3.40;;;;3.75;6.50;5.25;7.50;4.40;;;;;
22005058;2.80;;;;4.25;2.50;6;7.50;4.40;;;;;
22005063;2.40;;;;3.25;4.50;2.75;6.25;3.20;;;;;
22005083;4.40;;;;4;6.50;4.75;6.75;2.20;;;;;
22005085;3.60;;;;2;6.75;7;6.50;3.60;;;;;
22005089;6;;;;3.25;6.75;4.50;8;1.80;;;;;
22005129;3;;;;6.25;6.75;4.50;8.50;2.60;;;;;
22005130;2.80;;;;1.75;4.50;5.25;4.50;1.80;;;;;
22005147;5.20;;;;3.25;5.50;3.75;4.50;2.80;;;;;
22005149;4.80;;;;3.75;6.75;6.25;8.25;3.40;;;;;
22005156;3;;;;6.50;6;4.75;8.25;3.40;;;;;
22005159;6.20;;;;5.25;7.75;5;8.50;3.20;;;;;
22005166;6.60;;;;3.50;5;4;7.50;5;;;;;
22005184;5;;;;3;5.25;4.75;7;2.20;;;;;
22005190;6.40;;;;3;3.25;3.75;4.50;3.60;;;;;
22005202;7.60;;;;6.25;8.25;6;7.25;1.20;;;;;
22005205;5.60;;;;5.75;7.50;6.50;;;;;;;
22005240;9.20;8.25;8.25;5.75;;;8;;6.20;;;;;
22005263;5.60;;;;4.25;6.25;6.50;;;;;;;
22005272;7.20;;;;7.25;9;6;8.50;7;;;;;
22005335;6.60;5.50;4.75;5;;;6;;2;;;;;
22005389;8.20;7.75;7.75;6.50;;;7.25;;5;;;;;
22005466;8.80;7.75;7;3.75;;;7;;3.60;;;;;
22005492;6.20;;;;8.75;8.75;8;9.25;4;;;;;
22005605;2.60;;;;2.25;4.25;4.75;;;;;;;
22005612;3.80;;;;5.75;7.50;4.50;;;;;;;
22005614;5;;;;5;6.50;4.50;;;;;;;
22005634;8.40;8;8;5;;;7.50;;4.40;;;;;
22005648;8.80;7.75;7.25;4.25;;;6;;5.60;;;;;
22005674;9;8;8.25;5.50;;;6.75;;5;;;;;
22005709;6.60;;;;3.75;7;6.25;;;;;;;
22006272;2.40;;;;7;3.25;2;4.25;2;;;;;
22006396;6.40;;;;7;8.50;6;;;;;;;
22006403;6.40;;;;4.75;7;4.50;;;;;;;
22006408;2.80;;;;2.75;6;6;;;;;;;
22006419;4.20;;;;4.75;6.50;7;;;;;;;
22006431;7;;;;3;7;6.75;;;;;;;
22006438;5.20;;;;4.25;5.25;5.50;;;;;;;
22006440;5;;;;5.75;7.75;4.50;;;;;;;
22006442;3.20;;;;7;7.25;6.25;;;;;;;
22006449;7.60;;;;3;7;4.50;;;;;;;
22006451;6.40;;;;3.25;6.25;4.25;;;;;;;
22006459;6.80;;;;4.25;6.25;7.75;;;;;;;
22006460;5.80;;;;6.25;8.50;8.50;8.50;4.20;;;;;
22006462;7.20;;;;3.50;8.25;5.75;;;;;;;
22006471;5.80;;;;5.75;7.25;6.50;;;;;;;
22006474;4.60;;;;4.50;7.50;5.50;;;;;;;
22006479;5;;;;6.75;7;5;;;;;;;
22006491;7.80;;;;5.75;7.75;5.50;;;;;;;
22006500;3.80;;;;2.75;6;3.75;;;;;;;
22006512;4.60;;;;7;6.75;4.75;;;;;;;
22006526;4.20;;;;4.25;6.50;4.25;;;;;;;
22006537;7.40;;;;5;7;6;;;;;;;
22006549;7;;;;5.50;7.25;6.50;;;;;;;
22006552;6.60;;;;4.75;7.25;5.50;;;;;;;
22006559;6.80;;;;2;7.25;5;;;;;;;
22006562;7;;;;5.50;7.50;5;;;;;;;
22006567;7;;;;2.50;6.75;5.50;;;;;;;
22006573;7;7.75;3.50;3.50;;;4.25;;3.40;;;;;
22006596;5;;;;4;6;5.50;;;;;;;
22006608;4.60;;;;7.50;7.75;6.25;;;;;;;
22006612;4.80;;;;8;7;6.25;;;;;;;
22006619;6.80;;;;4.50;7.50;5.25;;;;;;;
22006625;7;;;;3.50;7.25;6.75;;;;;;;
22006631;6.40;;;;4.25;6.75;7.25;;;;;;;
22006648;2.60;;;;5.50;6.50;6.25;;;;;;;
22006679;3.60;;;;3.25;7.25;6.50;;;;;;;
22006694;8;;;;3.25;4.50;6.50;;;;;;;
22006714;5;;;;3.25;5;6;;;;;;;
22006717;8;;;;6;6.50;6.75;7.25;1.80;;;;;
22006742;8;;;;8;7.25;5.25;;;;;;;
22006762;6.40;;;;4.50;5.75;6.75;;;;;;;
22006772;6.80;;;;3.25;8;6;;;;;;;
22006773;6.20;;;;5;6;6.50;;;;;;;
22006790;3.80;;;;4.50;6;5.25;;;;;;;
22006793;6.40;;;;3.25;4.75;6.25;;;;;;;
22006796;4.60;;;;2;6.75;4.25;;;;;;;
22006801;6.60;;;;5.25;6.50;6.75;;;;;;;
22006823;8.40;8.75;7.50;3.75;;;6.75;;4.80;;;;;
22006834;4.60;;;;4;6.50;5.50;;;;;;;
22006886;3;;;;6.25;6.25;5.50;;;;;;;
22006887;3;;;;3;5.50;6.25;;;;;;;
22006893;6.20;;;;4;7.25;6;;;;;;;
22006903;6.20;;;;4.75;5.50;5.75;;;;;;;
22006905;6;;;;4;5.75;5.75;;;;;;;
22006912;5.20;;;;3.50;5.50;3.50;;;;;;;
22006913;6;;;;5.25;7;5.75;;;;;;;
22006940;5.40;;;;4;7.25;2.75;;;;;;;
22006953;5.20;;;;5.75;8.75;6.25;;;;;;;
22006957;5.60;;;;5.25;5.75;7;;;;;;;
22006958;3.80;;;;3.25;4.75;6.25;;;;;;;
22006984;5;;;;5.75;7;6.50;;;;;;;
22006990;3.40;;;;5;7.75;4.50;;;;;;;
22007022;2.20;;;;2.75;5.25;6.75;;;;;;;
22007025;4.80;;;;6.75;6.75;5.25;;;;;;;
22007028;8.60;6.50;5.25;3.50;;;6.75;;5;;;;;
22007030;3.20;;;;3;5;4.25;;;;;;;
22007051;5.80;;;;2.75;6;6.75;;;;;;;
22007060;7.40;;;;3.50;5.75;6.50;;;;;;;
22007072;4.20;;;;2.25;5.25;6.25;;;;;;;
22007082;3.40;;;;1.25;4;3;;;;;;;
22007088;3.60;;;;2.75;6.50;7.25;;;;;;;
22007096;2.60;;;;2.75;5.25;5.50;;;;;;;
22007101;2.40;;;;3;5.25;3.50;;;;;;;
22007104;7.60;;;;3.50;6.50;5.75;7.25;5.40;;;;;
22007105;3.20;;;;4;5.75;4;;;;;;;
22007115;5.60;;;;6;7;6;;;;;;;
22007118;2;;;;1.75;6.50;4;;;;;;;
22007122;3.80;;;;3;5.25;6.50;;;;;;;
22007123;2.60;;;;3.50;5;5.75;;;;;;;
22007126;5.20;;;;4.75;7.25;4.25;;;;;;;
22007128;5.60;;;;1.75;3.75;5.25;;;;;;;
22007148;5;;;;2.50;5.25;5;;;;;;;
22007152;2.60;;;;2.50;4.25;6;;;;;;;
22007168;3.40;;;;4;5.75;6.50;;;;;;;
22007173;4;;;;2.50;6.75;6.50;;;;;;;
22007184;6.60;;;;4;7.50;7.50;7.75;5.20;;;;;
22007185;4;;;;3;3;2.50;;;;;;;
22007201;3;;;;4.50;5.25;5.50;;;;;;;
22007202;3;;;;3;4.25;7.25;;;;;;;
22007205;6.20;;;;7.25;7.25;5;;;;;;;
22007207;5.20;;;;3;5.25;6;;;;;;;
22007213;3.20;;;;2;5;3;;;;;;;
22007215;3.60;;;;2.75;4.25;4;;;;;;;
22007227;4.80;;;;6.50;8;4.25;;;;;;;
22007232;2;;;;3.50;5.75;3;;;;;;;
22007246;3.40;;;;3.25;4.50;2.25;;;;;;;
22007258;3.60;;;;2.50;4.50;6.75;;;;;;;
22007261;3.60;;;;4.50;6.25;3.25;;;;;;;
22007263;4.80;;;;3.75;6.50;5.75;;;;;;;
22007267;2.60;;;;2.50;5.50;4.50;;;;;;;
22007268;5.80;;;;2.50;6.50;5;;;;;;;
22007270;4.60;;;;3.75;6.75;5;;;;;;;
22007271;3.20;;;;4;5.75;5.25;;;;;;;
22007272;3.40;;;;2.50;5.50;3.75;;;;;;;
22007281;3.60;;;;2.75;4.75;4.25;;;;;;;
22007282;4.40;;;;3.50;6.75;7;;;;;;;
22007284;4.80;;;;8;7;3;;;;;;;
22007285;5;;;;3.25;5.75;5;;;;;;;
22007324;5.60;;;;2.75;6;5.25;;;;;;;
22007337;6.20;;;;3.25;5.25;4.50;;;;;;;
22007345;3.20;;;;3.25;5.75;5.50;;;;;;;
22007364;3.40;;;;3.50;6.25;6;;;;;;;
22007370;5.40;;;;5.75;6.50;4.25;;;;;;;
22007374;5.20;;;;6.25;6;5.75;;;;;;;
22007394;3.40;;;;2.75;4.75;5.50;;;;;;;
22007400;5.60;;;;4.25;6.75;4;;;;;;;
22007402;2.80;;;;3.50;4.75;3.25;;;;;;;
22007420;4;;;;5;7;3.50;;;;;;;
22007427;4.20;;;;3.25;5.75;4.25;;;;;;;
22007431;1.80;;;;2;6.25;4;;;;;;;
22007453;3.80;;;;3;4.25;5;;;;;;;
22007455;2.20;;;;1.25;5.50;6.25;;;;;;;
22007457;4.20;;;;3;3.50;3.50;;;;;;;
22007458;4.60;;;;4.75;5.75;4.75;;;;;;;
22007470;4.60;;;;3.50;6.50;5;;;;;;;
22007471;3.60;;;;4.50;6.25;2.25;;;;;;;
22007475;4.80;;;;4.75;6;3.25;;;;;;;
22007482;4.80;;;;3;4.50;3.75;;;;;;;
22007495;5.60;;;;5;6.25;5.50;;;;;;;
22007496;2.20;;;;4;3.50;6;;;;;;;
22007506;3.80;;;;3.75;6;5;;;;;;;
22007507;4.20;;;;2.75;5.25;5;;;;;;;
22007508;4.20;;;;5.50;5.75;3.25;;;;;;;
22007509;6.40;;;;4.50;6.75;5.50;;;;;;;
22007513;4.40;;;;2.50;4.50;3.25;;;;;;;
22007518;4.80;;;;3.50;6;6.50;;;;;;;
22007526;5.80;;;;4;5.75;5.25;;;;;;;
22007560;4.60;;;;3.50;4.50;5;;;;;;;
22007561;1.40;;;;4.50;4.50;4.50;;;;;;;
22007568;2.20;;;;2.75;4.25;4;;;;;;;
22007573;5.20;;;;5;6;6.25;;;;;;;
22007574;5.40;;;;6;6.75;5.75;;;;;;;
22007577;3.20;;;;2.50;4.75;2.75;;;;;;;
22007580;4.80;;;;3;4.25;6.25;;;;;;;
22007646;5;;;;;;5;;6.80;;;;;
22007775;8;7.50;6.25;5;;;3.25;;4.20;;;;;
22007825;7.80;5.50;4.25;3;;;6.25;;3.80;;;;;
22007951;5.20;;;;7.25;7;7;9;5.60;;;;;
22007959;8.60;;;;9.50;7;7.50;7.75;9.20;;;;;
22007964;8.20;;;;7.25;7.75;7.75;8.50;7.40;;;;;
22008012;6;;;;5.50;6.75;5.50;8.25;4;;;;;
22008120;4.80;;;;6.75;5.75;6.50;6.50;5.60;;;;;
22008197;4.80;;;;4.25;5.75;5.75;;;;;;;
22008212;4.40;;;;3.25;6.50;6.75;;;;;;;
22008254;5.40;;;;4;5.75;7;;;;;;;
22008283;5.60;;;;4;5.50;4.75;7.25;5.60;;;;;
22008288;4.40;;;;4.50;5.50;6;;;;;;;
22008340;7;;;;3.25;6.50;5.50;;;;;;;
22008371;6;;;;3.50;6.25;6.50;;;;;;;
22008382;5.20;;;;4;6.75;5.75;;;;;;;
22008402;4.20;;;;3;4.75;6;;;;;;;
22008422;4.20;;;;4.50;6;6;;;;;;;
22008432;3.80;;;;3.25;6;5.75;;;;;;;
22008434;4.60;;;;4.50;7;5.50;;;;;;;
22008442;5;;;;4;6.50;5.25;;;;;;;
22008445;5.80;;;;3.50;6.75;7;;;;;;;
22008463;7.80;;;;4.25;7;7;8.75;8.40;;;;;
22008476;5.80;;;;2.75;5.50;6.75;;;;;;;
22008506;6.40;;;;7;7;7;;;;;;;
22008521;3.60;;;;4.25;5.25;7;;;;;;;
22008556;6.20;;;;5;7.75;5.75;;;;;;;
22008562;5.40;;;;4.75;7.50;5.75;;;;;;;
22008566;3.80;;;;4.25;;3.50;;;;;;;
22008645;5.60;;;;4;5;5.50;;;;;;;
22008693;3;;;;3.50;6.25;6.25;;;;;;;
22008708;5.80;;;;3.75;7;6.75;;;;;;;
22008728;9.60;9.25;9.50;4.75;;;6;;3.40;;;;;
22008729;9.60;8.50;8.50;5.25;;;5.75;;7.20;;;;;
22008730;9;8.50;5.25;5;;;5.75;;8.60;;;;;
22008731;5;;;;3.25;6.50;6.50;8.50;6.80;;;;;
22008732;8.60;7.25;7;;;;;;7.40;;;;;
22008733;7.20;;;;4.75;6;7;8.50;3;;;;;
22008734;7.40;4.75;5;3.75;;;7.50;;3;;;;;
22008735;8;8;7.50;4.50;;;6.75;;5.20;;;;;
22008736;8.20;;;;;;8.50;;8.60;;;;;
22008737;8.80;;;;6.25;7.50;8;8.75;8;;;;;
22008738;8.40;5.25;7.50;7.25;;;7.75;;4.60;;;;;
22008739;9.40;9.25;8;5.50;;;6.50;;4;;;;;
22008740;6.80;;;;2.75;6.75;6.75;7.75;2.60;;;;;
22008741;8.40;8.50;8.75;2.50;;;4.50;;3.40;;;;;
22008742;5.60;;;;5.25;8;8.50;9.25;6.40;;;;;
22008743;5.20;;;;3.50;7.25;6;;;;;;;
22008744;7.20;;;;3.25;6.50;8.50;7.50;7.40;;;;;
22008745;9.60;;;;4.75;7.25;9;8.75;9.20;;;;;
22008746;8;5.25;6;5.75;;;6.75;;3;;;;;
22008747;6.60;;;;4.25;5.25;8;6;7;;;;;
22008748;8;;;;7;7.75;8;8.75;9.80;;;;;
22008749;7.60;5.25;7.50;5.25;;;7.75;;9.80;;;;;
22008750;9.20;9;8.25;6.50;;;5.25;;9.60;;;;;
22008751;5.60;3;4.75;3;;;6;;4;;;;;
22008752;5.60;;;;4.50;6.75;7.25;7.25;9.40;;;;;
22008753;8.60;;;;5.25;7.50;8.50;9;9.20;;;;;
22008754;6.80;;;;5.50;7.25;8;8;7.80;;;;;
22008755;8.40;;;;7.75;7;8.25;9;9.20;;;;;
22008756;8.60;;;;5.25;6;8;8.75;9;;;;;
22008757;7.40;;;;4.50;7;8.25;7.75;9.40;;;;;
22008758;9;;;;4.50;5;7.50;7.50;9;;;;;
22008759;8.40;8.25;6.75;5.50;;;7.75;;9.40;;;;;
22008760;7.20;;;;5.50;7;7;8;7.60;;;;;
22008761;6.40;;;;3.25;6;7.25;7.50;5.80;;;;;
22008762;7.60;;;;7;7;7.50;8.25;8.40;;;;;
22008763;9.40;7;9.75;10;;;8.50;;6.20;;;;;
22008764;7.40;;;;5.75;7.50;7.25;7;5.80;;;;;
22008765;8;6.75;7;5.75;;;5.25;;7;;;;;
22008766;7.80;;;;7.50;7.25;7.75;8.50;9.60;;;;;
22008767;8.20;;;;2.75;7;8.50;8.50;9;;;;;
22008768;3.40;;;;6.25;6.25;3.50;;;;;;;
22008769;7.60;;;;5;8.25;8;9.25;5.40;;;;;
22008770;7.20;;;;5.75;6.75;8.50;8.50;8.20;;;;;
22008771;3;;;;2.25;5;6.75;4.75;2.60;;;;;
22008772;2.20;;;;3.50;5;5.50;6.75;1.80;;;;;
22008773;8.40;;;;5.25;6.75;8;9.25;9.20;;;;;
22008774;9;7.75;8.50;4.75;;;6.75;;4.20;;;;;
22008775;7.60;;;;7.25;8;8.75;9;5.20;;;;;
22008776;3.40;;;;3.25;5.75;4.25;;;;;;;
22008777;9.60;8.75;8.50;4;;;5.25;;2.80;;;;;
22008778;7.40;7.50;7.75;2.75;;;6.75;;4.80;;;;;
22008779;5;;;;3.50;5.75;5.25;;;;;;;
22008780;8.60;8;7;4.75;;;7.25;;5.60;;;;;
22008781;8.20;5;7.75;4.50;;;7.75;;8.80;;;;;
22008782;7;;;;2.50;6.75;6.50;9;2.60;;;;;
22008783;9;8.50;4.25;5;;;6.50;;6.60;;;;;
22008784;8.40;;;;5.75;7.25;8.75;8.50;9.20;;;;;
22008785;9.40;8;5.75;5.75;;;6.75;;6.60;;;;;
22008786;7.60;;;;4.50;6.50;5;7.50;2.60;;;;;
22008787;8.60;7.75;8.25;4.25;;;6.25;;3.80;;;;;
22008788;8.20;;;;2.75;6.25;8;7.25;7.60;;;;;
22008789;7.40;5.75;6;5.25;;;8.50;;6.40;;;;;
22008790;7;;;;3.75;6;7;7.75;6.60;;;;;
22008791;7.20;;;;8.50;7.25;5.50;8.25;4;;;;;
22008792;8.20;;;;8.25;8;6.75;8;4.80;;;;;
22008793;;;;;3.50;;;;5;;;;;
22008794;5.20;;;;4;3.25;6;;;;;;;
22008795;6.40;;;;8.25;5.25;6.25;7.75;4.80;;;;;
22008796;3.20;;;;7.25;5;5.50;;;;;;;
22008797;8.60;7.75;4.50;4.25;;;6.75;;7.20;;;;;
22008798;7.80;6.50;3.75;5.25;;;6;;4.20;;;;;
22008799;8.60;;8.50;8;;;;;;;;;;
22008800;8;1.75;7.25;4.75;;;4;;8.20;;;;;
22008801;7.80;5.75;7.25;3.50;;;5.25;;3.80;;;;;
22008802;8.20;;;;;;8.50;;8.60;;;;;
22008803;9;7.50;4;;;;;;9.40;;;;;
22008804;7.80;;;;3.25;7;8.50;8.25;7.40;;;;;
22008805;9.20;;;;9;8.50;9.25;9.50;9.80;;;;;
22008806;8.80;7;4;5.50;;;8.25;;9.80;;;;;
22008807;6.60;;;;4.75;6;8;8.50;5.20;;;;;
22008808;7.60;6.25;4.50;4.75;;;7.50;;7.40;;;;;
22008809;8.80;;;;;;8.50;;7;;;;;
22008810;8.80;8.50;9.50;5.75;;;6.75;;5.40;;;;;
22008811;7;3.50;4.25;5.25;;;6.50;;3.20;;;;;
22008812;2.40;;;;6.75;5.25;4.50;;;;;;;
22008813;8;;;;4.25;6.75;5.50;8;3.80;;;;;
22008814;6;;;;3.75;6;6.50;4.75;3.80;;;;;
22008815;6.60;;;;4.25;6.50;4.25;6.25;3.80;;;;;
22008816;7.80;;;;4;6.25;7.50;5.75;4;;;;;
22008817;8.20;6.50;6.50;5.75;;;6.75;;6.60;;;;;
22008818;1.80;;;;4;4;2.75;;;;;;;
22008819;7.40;6.25;5.50;;;;;;;;;;;
22008820;6.60;;;;3.25;6;7.50;8.50;3.60;;;;;
22008821;4;;;;5.75;7;6.75;8.25;2;;;;;
22008822;7.80;;;;3.25;7;6.50;7.25;5;;;;;
22008823;4.80;;;;3.50;5.50;4.50;4.25;1.60;;;;;
22008824;8;;;;4.50;6.75;6;8.50;2.40;;;;;
22008825;8.80;;;;5.25;6;8.50;7.25;8.80;;;;;
22008826;8.60;;;;4;7;8;8.50;4;;;;;
22008827;9.20;8.75;4.50;4.25;;;6.50;;9.60;;;;;
22008828;8;;;;5.25;7.50;7.75;8.75;4.60;;;;;
22008829;5;;;;2;6;4.75;;;;;;;
22008830;2.20;;;;3.75;5.25;3.75;;;;;;;
22008831;3.60;;;;2;6.25;4;;;;;;;
22008832;9.60;8.75;8.25;4;;;6.75;;3.80;;;;;
22008833;7.20;;;;4;7;7.50;6.25;3.60;;;;;
22008834;5.60;;;;3.75;6.50;7.75;;;;;;;
22008835;8.60;7.75;7.75;5;;;6.25;;3.40;;;;;
22008836;8.40;6.75;7;4.25;;;7;;3.80;;;;;
22008837;7.20;;;;4.50;5.75;7.75;7.25;5.60;;;;;
22008838;6.80;;;;4.25;5;5.75;6.50;4;;;;;
22008839;4.60;;;;2.25;5.25;5;;;;;;;
22008840;8.40;;;;7.50;7;7.75;8.50;9;;;;;
22008841;4.40;2.75;5.25;4;;;5;;5;;;;;
22008842;8.40;;;;6.25;9;7;8.25;9.40;;;;;
22008843;6.20;;;;5.75;7.50;7.25;8.25;2.80;;;;;
22008844;8.40;8.25;7.75;3;;;5.75;;4.40;;;;;
22008845;8.20;7.75;8.25;6;;;6.50;;5.60;;;;;
22008846;9.40;5;8;2.25;;;6.75;;5;;;;;
22008847;7.40;6;;;;;;;3.80;;;;;
22008848;8.40;;;;5.25;6.75;8.50;8.25;9;;;;;
22008849;7.60;;;;2.75;4.75;8.50;8.50;8.80;;;;;
22008850;8;;;;5.25;6;8.25;7.50;8.80;;;;;
22008851;6.40;;;;4.50;6;6;7.50;9;;;;;
22008852;5.60;;;;3;6.50;7;7;7.80;;;;;
22008853;9;8.50;3.75;3.25;;;6.50;;8.80;;;;;
22008854;8.40;;;;4.75;6.50;8.75;7.50;8.80;;;;;
22008855;9.40;;;;5.75;7.50;9;9;9.80;;;;;
22008856;3;;;;2.75;6;5.75;;;;;;;
22008857;8;;;;1.75;5.25;7;7.75;8.80;;;;;
22008858;7.40;;;;3.25;4.75;8;8;7;;;;;
22008859;6.40;;;;5.50;7;8.25;8.25;7;;;;;
22008860;7.40;;;;4.50;5.25;8.50;7.75;6.40;;;;;
22008861;7.60;;;;5.50;7.25;8.50;7.75;5.20;;;;;
22008862;6.40;;;;3.50;6.50;5;8.25;4.40;;;;;
22008863;8.20;6.50;5;3.75;;;6.25;;5.20;;;;;
22008864;7.80;;;;2.50;5.75;8.50;6.75;7.40;;;;;
22008865;8.60;;;;5.50;7;8.50;9.50;7.60;;;;;
22008866;4.40;;;;4;5.75;8;7.75;2.40;;;;;
22008867;7.20;;;;5.75;6.75;8.25;9;8.40;;;;;
22008868;7.80;;;;4.25;7.25;8;8.50;1.80;;;;;
22008869;8;7.25;7.50;;;;;;3.60;;;;;
22008870;7;;;;4;5.75;7.50;8;3.20;;;;;
22008871;4.80;;;;2.75;5.25;6;;;;;;;
22008872;7.60;;;;2.25;5.75;7.50;7.25;2;;;;;
22008873;8.20;5;8.50;6.25;;;6.75;;8.60;;;;;
22008874;4.80;;;;3.75;7.25;4;;;;;;;
22008875;8;;;;3.50;6.75;8.50;9;6.20;;;;;
22008876;8.40;;;;;;8.50;;8.60;;;;;
22008877;6.20;;;;5.75;7;9;8;9;;;;;
22008878;8.40;8.25;7.50;6.25;;;6.50;;5.80;;;;;
22008879;7.40;;;;4.75;7;7.75;8;5.60;;;;;
22008880;7;;;;5.50;7.50;6.25;;;;;;;
22008881;7.80;;;;8.50;8;8.25;9;5.60;;;;;
22008882;6.20;;;;3.50;6.25;7.50;7;2.80;;;;;
22008883;7.60;;;;6;7.25;8.50;9.50;6.60;;;;;
22008884;7.40;;;;4.50;6.50;7.25;7.75;9.20;;;;;
22008885;5.20;;;;4.25;5.75;6.25;;;;;;;
22008886;4.60;;;;4.50;6;6;7.50;4.40;;;;;
22008887;8.60;7.25;7;5.25;;;5.50;;4.40;;;;;
22008888;9.80;8.25;8.25;4;;;6.50;;7.80;;;;;
22008889;7.20;;;;8;8.50;6.25;;;;;;;
22008890;7.60;;;;7.75;8.50;7.75;9.75;7.20;;;;;
22008891;4;;;;3.50;5;6.75;7;7.80;;;;;
22008892;8.20;7;7.50;4.75;;;5.75;;6;;;;;
22008893;6.80;;;;4.25;5;7.50;8;5.40;;;;;
22008894;5.60;;;;3.75;6.50;3.25;;;;;;;
22008895;9.60;9.25;5.50;6.75;;;6.25;;9.40;;;;;
22008896;8.80;8.25;7.25;3.75;;;6;;4.20;;;;;
22008897;7;;;;2.75;5;6.25;;;;;;;
22008898;2.40;;;;2.50;6.25;5.75;;;;;;;
22008899;7.60;;;;9.75;7.50;7.50;8.75;4.80;;;;;
22008900;8.80;;;;6.25;7.50;8.75;8.25;9.20;;;;;
22008901;7.60;;;;3.25;6;8.50;7.75;8.60;;;;;
22008902;6.20;;;;3.25;5;4.25;5.50;3;;;;;
22008903;7.40;;;;5.25;7.25;6.25;8.75;1.80;;;;;
22008905;5.80;4.25;3;2.75;;;6;;2.60;;;;;
22008906;8.40;8;7.50;3.50;;;6;;4;;;;;
22008907;4.40;;;;4.75;7.25;6.50;;;;;;;
